stock1,stock2,stock3,stock4,stock5,stock6,stock7,stock8
12.75785101,9.05606075,5.383519613,1.485196446,13.28063184,9.595837506,5.862688245,2.175936993
12.75785101,9.138401764,5.661576575,1.845914032,13.38920852,9.538270048,5.765235882,1.788741537
12.75785101,9.3567706,5.952831303,2.3197432,12.42968425,9.033014617,5.594062457,2.073278612
12.75785101,9.170577233,5.614215486,1.881639478,12.24446186,8.651973368,5.168290268,1.735976009
12.75785101,9.372233563,6.006422488,2.66808041,13.39672903,10.19732357,6.978816575,3.435895114
12.75785101,9.460818401,6.171360606,2.969572394,11.85262263,8.731233429,5.596009225,2.511317417
12.75785101,8.822811434,4.84198328,0.560099343,15.00481381,10.57480213,6.14440194,1.652666165
12.75785101,9.147182764,5.650219397,2.327213401,12.02235304,8.745598871,5.470444893,2.307131278
12.75785101,8.96333326,5.107357769,1.255531607,13.01543319,9.325557115,5.524508586,1.802912233
12.75785101,9.046478782,5.366830543,1.472620759,14.60281006,10.47638249,6.339395599,2.077293592
12.75785101,9.292699313,5.902866453,2.586164847,11.92297428,8.567782968,5.14765071,1.841770503
12.75785101,9.235357582,5.749452986,2.531755563,11.77433881,8.355963622,5.009230652,1.870095157
12.75785101,9.030704294,5.373513737,2.080133473,11.1609395,7.966971535,4.884487583,2.022526788
12.75785101,8.961120436,5.182915823,1.514047687,12.79300039,9.132939305,5.403276758,1.571682548
12.75785101,9.018162152,5.276024367,1.764023815,13.28267628,9.760106934,6.212200235,2.486478712
12.75785101,9.176583399,5.647564202,1.989213156,13.4548228,9.738254312,6.070988092,2.239284567
12.75785101,9.001520025,5.317217247,2.014434825,11.24346763,8.06792745,4.929109964,1.885096198
12.75785101,9.473148633,6.177945042,2.737845796,12.19035114,9.06647193,5.850953294,2.799653856
12.75785101,9.398582029,6.006133436,2.638986363,11.79677605,8.499209352,5.21201772,2.114758674
12.75785101,9.307703501,5.904105993,2.296135217,12.60835561,9.176234135,5.786510474,2.249032822
12.75785101,9.054823522,5.371202362,1.793916401,13.29319605,9.799345722,6.253045839,2.802265031
12.75785101,9.084284727,5.427875824,1.807622166,12.66148274,9.220584899,5.718808234,2.177573913
12.75785101,9.169885716,5.601663984,2.017411605,12.62429897,9.011049051,5.411364095,1.889046531
12.75785101,9.51080658,6.200569068,3.014593184,11.8885117,8.578885698,5.280520729,1.90592845
12.75785101,9.325924742,5.876073096,2.282820362,12.64880943,8.989053048,5.431619053,2.222949204
12.75785101,9.136465207,5.538474009,1.932208548,12.4749493,8.893931038,5.292165269,1.830937008
12.75785101,9.194370537,5.615476032,1.963045019,12.83108633,9.180327108,5.644850853,2.065932227
12.75785101,9.041705886,5.346231726,1.927921816,11.12693169,7.873602723,4.669017244,1.366382618
12.75785101,9.173403646,5.628770047,2.180912264,12.7125746,9.08348376,5.515752639,1.905007428
12.75785101,9.283267886,5.844482226,2.178816371,13.63948668,9.738546282,5.713172776,1.771827386
12.75785101,9.12459041,5.577584155,2.013476142,12.03420023,8.398769811,4.77453258,1.134599292
12.75785101,9.022783909,5.27288754,1.703551434,13.31080785,9.550155655,5.853941513,2.257866264
12.75785101,9.005291657,5.326525581,1.4150075,13.22148632,9.346156322,5.518441562,1.916593607
12.75785101,9.370041141,6.011821666,2.462823973,12.49624116,8.933281791,5.30758578,1.513873691
12.75785101,9.168892084,5.549487529,1.960246083,12.57625311,9.118518506,5.531505656,1.768450047
12.75785101,9.081464181,5.439232126,1.709592302,13.36033277,9.725209351,6.085651624,2.308112469
12.75785101,9.119847677,5.564984211,1.712813183,13.52686234,9.700835645,5.943803462,2.04522747
12.75785101,9.20781423,5.722992961,2.15404696,10.92920733,7.544965059,4.094506264,0.630674047
12.75785101,9.199961162,5.69960456,2.279754565,11.43623476,7.959998679,4.515433334,0.975336347
12.75785101,9.056673973,5.34554348,1.730072714,13.25621666,9.821143425,6.472998565,3.041492207
12.75785101,8.971925369,5.272966724,1.910700453,12.98757039,9.449715883,6.140648811,2.806819515
12.75785101,9.275703971,5.776957799,2.344236102,12.47489772,9.183092288,5.904000379,2.73067355
12.75785101,9.085771189,5.423460964,2.266762882,11.3742505,7.907507053,4.485349867,1.188398155
12.75785101,9.26900406,5.876809384,2.098482371,14.08738675,10.16614826,6.246035903,2.206207815
12.75785101,9.544786637,6.332752618,2.615244926,13.82754335,9.914141195,6.112674646,2.269584321
12.75785101,9.231924238,5.684395851,2.577446844,10.96116794,8.00945124,4.853287626,1.800861405
12.75785101,8.954182744,5.176649668,1.609240763,12.56127215,9.021442487,5.703088503,2.13054888
12.75785101,8.905936562,5.109639516,1.620564267,12.61760228,8.988666746,5.372555972,1.797572559
12.75785101,9.184582866,5.621360591,2.032145516,13.46439485,9.847835924,6.142665244,2.259069555
12.75785101,9.21976353,5.677788134,1.954783081,13.87300281,10.24986127,6.720446948,3.126253524
12.75785101,9.025586816,5.265026113,1.855759657,13.22134172,9.560652613,5.889833157,2.288958138
12.75785101,9.023498584,5.334342914,2.182683073,11.51532887,8.32225551,5.263940876,2.103729178
12.75785101,9.324468907,5.817491581,2.313854351,12.28590748,8.807221895,5.285875832,1.776016546
12.75785101,9.315600074,5.865416808,2.698688127,11.78104164,8.614639771,5.431637344,2.405182978
12.75785101,9.402778145,6.070036041,3.098540452,11.07644186,8.167432566,5.199051148,2.178517459
12.75785101,8.727455674,4.722202518,0.962597789,13.48291881,9.744661164,6.041476576,2.397405466
12.75785101,8.999910551,5.296200821,2.036717794,12.00595081,8.563795823,5.098558038,1.756692064
12.75785101,9.132584349,5.485034548,1.846125672,13.73378778,10.07429606,6.369942698,2.693011431
12.75785101,9.24427373,5.748475758,1.647377368,14.33146027,10.10688215,5.764205597,1.262348904
12.75785101,9.080024382,5.314784614,1.766096669,11.42839207,8.081643142,4.835563904,1.440981115
12.75785101,8.979213165,5.214942538,1.673837211,11.50449216,8.039498524,4.640415124,1.267578884
12.75785101,8.895519108,5.112305039,1.627191509,12.52869044,8.930303612,5.302069837,1.696712536
12.75785101,9.000240981,5.326934596,1.252880168,14.22419811,9.968341708,5.736291876,1.421386575
12.75785101,9.101338366,5.414274624,2.016751868,11.62588503,8.481976142,5.347500293,2.295883395
12.75785101,9.143605418,5.475456682,1.564367528,13.58732049,9.457394093,5.43920577,1.529952539
12.75785101,9.184805312,5.622710698,2.468691637,11.56293094,8.257547116,5.019638909,1.978527225
12.75785101,9.384566712,6.044417609,2.613244253,12.49765124,9.068342762,5.66185142,2.043587206
12.75785101,8.940423846,5.159442754,1.334252832,12.73748812,9.042977121,5.239243934,1.398249492
12.75785101,9.161480055,5.558410692,1.987970514,13.34279869,9.887796961,6.402890143,2.811816787
12.75785101,9.316750034,5.892862805,2.505653532,11.38673536,8.180299625,4.909603339,1.466767554
12.75785101,8.892377841,5.036448426,0.912678802,12.86841528,8.908311057,4.998883481,1.076941856
12.75785101,9.148540633,5.603492885,2.233195808,12.09717534,8.826269669,5.386446128,1.981069779
12.75785101,8.628767415,4.571946078,0.678014305,13.17065186,9.175698489,5.285127858,1.629090883
12.75785101,9.331954293,5.934312988,2.434936869,13.04853193,9.602934124,5.982207198,2.293961493
12.75785101,9.013136349,5.285056067,1.939518029,12.38288042,8.940381658,5.559086056,2.026171478
12.75785101,8.974454595,5.248528352,1.673508304,13.2554612,9.470450607,5.7427648,1.856084713
12.75785101,9.332465455,5.889816154,2.292463554,13.39407988,9.759076105,6.039823003,2.186051079
12.75785101,9.480546627,6.165100965,2.620617683,12.60890309,8.926344421,5.28491661,1.36789247
12.75785101,9.010409905,5.304115924,1.755067869,11.63713411,8.25648129,4.999752406,1.696021691
12.75785101,9.133840746,5.632425572,2.295208532,12.31813022,8.903967175,5.431856956,1.786759396
12.75785101,9.077371928,5.34626769,1.827376632,12.52523258,8.95649471,5.320084595,1.795147599
12.75785101,9.069196955,5.478713588,1.876417826,12.74770887,9.171732577,5.625082015,2.000992756
12.75785101,9.492963649,6.253261718,2.811909089,12.43848862,9.057783229,5.689755046,2.065293516
12.75785101,9.102690863,5.443246042,1.794510108,12.80675521,9.076531533,5.513861349,1.967898075
12.75785101,9.107760292,5.50562086,2.219136273,11.63479614,8.463858259,5.354778538,2.100873887
12.75785101,9.080039563,5.392755581,1.894765444,12.10813434,8.78345697,5.44883441,1.859447083
12.75785101,8.908583274,5.120226034,1.800005042,12.34192051,8.816089305,5.205443104,1.640194074
12.75785101,9.251943334,5.79217635,2.757656605,11.33622026,8.200531046,5.032062652,1.752247241
12.75785101,9.515009722,6.322801262,3.113281179,12.44310799,9.314113388,6.07288614,2.871950574
12.75785101,9.067017048,5.493535536,2.103320743,12.46492788,9.065518318,5.696922918,2.237738092
12.75785101,9.185109028,5.637684105,1.941114546,12.62727148,8.986437145,5.258839941,1.746218612
12.75785101,9.00775458,5.269689108,1.086086464,14.60367339,10.38457751,6.209774517,2.230648112
12.75785101,9.361427741,6.049697436,2.428538527,12.46595098,8.915901066,5.442480477,1.854698445
12.75785101,9.361396887,6.001380981,2.864522526,12.33027647,9.022862501,5.577254193,2.093173553
12.75785101,9.378058632,6.013699733,2.629449468,13.33275115,9.858913283,6.399866138,2.967744169
12.75785101,9.10642356,5.452559243,1.42355224,13.49939628,9.290668181,5.012969569,0.962767732
12.75785101,9.075241427,5.442521189,1.938540376,13.06306836,9.341712363,5.67757626,2.068932846
12.75785101,8.902117572,5.041504497,1.093012992,14.53607129,10.5993446,6.654365927,2.507208768
12.75785101,9.332692364,5.976179713,2.627449439,11.45747325,8.298904601,5.213293754,1.920118934
12.75785101,8.993917795,5.186001384,1.042340424,14.02123531,9.958162774,5.829797287,1.872116006
12.75785101,9.183898128,5.654323112,2.186331123,12.42304722,8.904787932,5.427881941,1.981893822
12.75785101,9.277980665,5.715544323,1.998514204,13.78350423,10.01685017,6.288909083,2.591826558
12.75785101,9.301930174,5.903773204,2.240135194,12.46034172,8.810553387,5.091437998,1.273953095
12.75785101,9.262787162,5.739111171,2.147584749,12.59955862,8.858469872,5.139965927,1.549949242
12.75785101,9.241211301,5.723489334,2.397416172,12.0712,8.573140695,5.040270055,1.698465977
12.75785101,9.191638409,5.730437504,1.484967716,14.74183438,10.45912526,6.273507333,1.959982088
12.75785101,9.242629986,5.755429026,2.361604671,12.6730734,9.220002585,5.554922537,1.800032486
12.75785101,9.218989606,5.675461466,2.040160246,13.51257128,9.798026105,5.917532004,2.129321417
12.75785101,9.259390145,5.673405049,1.804493106,13.4716877,9.622452619,5.856061182,2.127998121
12.75785101,9.053897522,5.383186918,1.731797473,12.31236731,8.753767208,5.274129397,1.78439018
12.75785101,8.999301856,5.274966116,1.656128839,13.83911108,9.883671174,5.907114813,2.168419138
12.75785101,9.026128126,5.364615237,1.535556243,13.20485984,9.295865649,5.406672982,1.540494773
12.75785101,8.877848518,5.105979537,1.478114085,13.62176623,9.952811714,6.145604039,2.346837798
12.75785101,8.991090879,5.235897727,1.470573117,13.52693304,9.712088146,5.8338225,1.91753678
12.75785101,9.488676409,6.230140307,3.046851901,11.87093452,8.857685973,5.777102943,2.445056122
12.75785101,9.310944339,5.896467129,2.450899279,12.44437079,8.834344199,5.330684029,1.72330307
12.75785101,9.269776036,5.753818422,2.289443161,12.84186737,9.200414691,5.503028351,1.76391088
12.75785101,9.176697324,5.569382803,1.920096142,12.4393727,8.932877691,5.372335028,1.846295075
12.75785101,8.901315902,5.058783457,0.675494453,14.43593028,10.02314062,5.821891985,1.71147779
12.75785101,9.077545003,5.447455429,2.014225228,11.70414042,8.44897281,5.256647204,1.973552377
12.75785101,8.813591558,4.840429506,1.062468245,13.02994228,9.212313882,5.424715496,1.718199454
12.75785101,9.034673975,5.43880579,1.740452522,12.24280761,8.758390191,5.276230376,1.859965741
12.75785101,9.371372751,6.009753126,2.794710771,11.52186548,8.437616687,5.426520773,2.401303224
12.75785101,9.219734921,5.625665895,1.913560395,12.47318235,8.843129952,5.307887937,1.569452755
12.75785101,9.265373395,5.780639739,2.131066186,14.1188562,10.21347101,6.388725574,2.630779029
12.75785101,9.214280139,5.605098886,2.170543076,11.55806787,8.106608285,4.621230671,1.216655817
12.75785101,9.053202235,5.290928141,1.210640534,14.54528779,10.3970421,6.249523799,2.244507479
12.75785101,9.108703886,5.438043938,2.018049473,11.72449771,8.477226559,5.153657368,1.931488312
12.75785101,9.164695022,5.564204091,2.190948087,12.94888143,9.526709192,6.278854035,3.128194072
12.75785101,9.271334011,5.767895687,2.081710125,12.84570069,9.159793671,5.497270778,1.483066979
12.75785101,9.207278234,5.690578838,2.400539404,11.79794622,8.363129508,5.027357558,1.783002009
12.75785101,9.121927562,5.434471913,1.729450582,12.20383575,8.346808321,4.566490552,0.832925263
12.75785101,9.206896374,5.626297331,2.232316866,13.36891859,10.06228826,6.715591323,3.21133211
12.75785101,9.122382333,5.497352302,1.962523393,12.18999672,8.581414233,4.963038553,1.410082834
12.75785101,9.015492277,5.255567016,1.183292377,15.10011866,10.63780915,6.324023153,2.124255155
12.75785101,9.250151552,5.704909753,1.94680334,13.3928325,9.841652841,6.373910735,2.654722791
12.75785101,9.052691856,5.406644641,1.990720753,12.51143751,8.96801204,5.486592818,2.023599406
12.75785101,9.114362508,5.527290385,1.791922748,13.785046,10.2998911,6.779891613,3.376036857
12.75785101,8.97548679,5.177237128,1.750169655,12.67783804,9.119364801,5.556134926,2.064805656
12.75785101,9.047370548,5.431858032,1.231878439,13.96322918,9.491686595,5.16123231,1.116671475
12.75785101,9.20242542,5.57997335,2.059935637,13.36804362,9.63224361,5.82352427,2.008905146
12.75785101,9.103002911,5.47478806,2.246299743,10.97819262,7.893110078,4.72683351,1.665506107
12.75785101,8.990142863,5.255777151,2.124825473,11.6212882,8.363885486,5.002168427,1.616953174
12.75785101,9.383960244,5.966644376,2.671308484,12.44307729,8.91648207,5.385865041,1.860816331
12.75785101,9.041182353,5.403533003,1.747085076,13.98611418,10.19260619,6.407999484,2.472178523
12.75785101,9.301076208,5.817594677,2.321232004,12.47967822,8.99857138,5.550478422,2.010049545
12.75785101,9.39598065,6.008800043,2.896148188,10.18296892,7.40352171,4.545771865,1.68424312
12.75785101,8.991068615,5.225496575,1.286962327,13.83140514,9.886289602,5.985050801,2.043905936
12.75785101,8.986998486,5.228356598,1.734521725,13.19089689,9.373030402,5.623203363,1.758620286
12.75785101,9.501494825,6.235329225,3.026026694,12.77234608,9.284397594,5.791073544,2.170769525
12.75785101,9.411747831,5.98579364,2.581914663,13.50912253,9.934373851,6.338229168,2.588832842
12.75785101,9.050531403,5.310283306,1.564648884,13.30245415,9.465381176,5.732441776,1.911214203
12.75785101,9.427820032,6.070324391,3.001855973,11.86991007,8.958465907,6.049679021,3.027159495
12.75785101,9.066617168,5.377266676,2.028339756,11.72826968,8.582793155,5.311198133,1.857015847
12.75785101,9.048839906,5.372514953,1.98958745,11.42838631,7.952784029,4.536281593,1.145181526
12.75785101,9.616023317,6.527778661,3.426534295,10.79674352,7.797641506,4.810921955,1.808383821
12.75785101,9.008784408,5.296878344,1.538016562,13.5109417,9.743563553,5.959852753,2.02815206
12.75785101,9.006868097,5.21880933,1.548416568,12.64281239,8.910215426,5.140650423,1.358317673
12.75785101,9.40395629,6.086537841,2.870211773,11.66573791,8.132999555,4.66451206,1.309969659
12.75785101,8.935162136,5.115123004,1.281570701,13.40301871,9.387723688,5.436998065,1.41938827
12.75785101,8.979572918,5.213154182,1.321257109,14.42641402,10.3990766,6.433254565,2.269937098
12.75785101,8.978395777,5.209833559,1.502621495,13.53564605,9.765747225,5.878880403,2.133884055
12.75785101,8.704470758,4.641233001,0.37026376,14.34371885,10.2108443,6.122683162,1.938727809
12.75785101,9.50266071,6.207169369,2.972936652,12.01962165,8.845987853,5.650440564,2.414260126
12.75785101,9.247400225,5.695212909,2.15500163,12.63776973,9.141312826,5.613691196,2.075952049
12.75785101,9.353377484,5.944547155,2.460759309,13.22667665,9.682079494,6.175081315,2.557918305
12.75785101,9.132037987,5.502703836,1.814883422,11.96063243,8.27212804,4.539310498,0.862261442
12.75785101,9.022791067,5.281569396,1.417730272,13.38498799,9.318053945,5.263995235,1.304667557
12.75785101,9.049549885,5.334492973,1.407927547,13.62842607,9.631780917,5.692181995,1.643623047
12.75785101,9.071870454,5.38548721,1.712385227,12.43773774,8.796183941,5.121168698,1.736188758
12.75785101,9.041893769,5.394136042,1.482841353,13.75481923,9.84177469,5.96520627,2.205171111
12.75785101,8.913121009,4.978998478,0.858195795,13.50170409,9.628570205,5.749020896,2.023589797
12.75785101,9.205225003,5.70978723,2.645347684,10.48567627,7.496030764,4.475164487,1.549720529
12.75785101,9.383558637,6.044855299,2.634116073,13.09841681,9.538817146,5.866497973,2.169898424
12.75785101,9.274256745,5.820806125,2.026482907,12.61374796,8.998205337,5.434583915,1.827040549
12.75785101,9.261959856,5.855220877,2.35893074,12.49804687,8.997725323,5.64678167,2.060622812
12.75785101,9.260683593,5.861825822,2.495270378,11.35409407,8.317715232,5.113694427,1.980330787
12.75785101,8.818160411,4.948576427,0.99447366,14.62231825,10.39335543,6.170589234,2.146678599
12.75785101,8.874666109,5.012511288,1.697535243,12.03734682,8.763937552,5.576520064,2.346780978
12.75785101,9.407981797,6.008883708,2.57238208,11.64710948,8.519649287,5.409570478,2.236465709
12.75785101,9.414680146,5.995577533,2.600274152,11.57781409,8.22052484,5.003156536,1.612006225
12.75785101,9.323609724,5.952222363,2.596709129,10.7143445,7.408674845,4.091195929,1.084873394
12.75785101,9.317466739,5.821104681,2.258970286,13.2568314,9.661790203,6.09910428,2.605644416
12.75785101,9.045650223,5.403747382,1.605252745,12.64335313,8.700884373,4.782295796,0.895927243
12.75785101,8.963494136,5.317416161,1.650579946,14.14083158,10.3646823,6.625845604,2.806139533
12.75785101,9.136149392,5.49528229,1.985207152,12.1981968,9.052247041,5.852287753,2.65643197
12.75785101,9.221153516,5.652512164,2.082963959,13.10224565,9.363637414,5.715890882,2.218242667
12.75785101,9.195942109,5.66053627,2.058480358,13.06951159,9.280020453,5.470463508,1.852820927
12.75785101,9.452977224,6.083645564,2.679345553,12.64099336,9.035160596,5.542308184,1.866175736
12.75785101,9.38498817,5.995794693,2.316422308,13.56776371,9.910960119,6.244874272,2.531118522
12.75785101,9.101399288,5.443258148,1.717545524,12.58516892,9.104952547,5.669831926,2.119081655
12.75785101,9.096755119,5.415064338,1.559360355,12.83389288,9.138437463,5.478635834,1.742572246
12.75785101,8.96108979,5.251960215,1.830205449,11.65949898,8.283903092,5.005562378,1.786023143
12.75785101,8.963127026,5.152029269,1.020807703,14.30906092,10.16161527,5.969553775,1.802273783
12.75785101,9.22789257,5.682369577,2.542527237,11.10963275,8.064334767,4.974300201,2.082937828
12.75785101,9.017268724,5.223819286,1.483043449,13.52313206,9.705000247,5.97644694,2.250310779
12.75785101,9.498020907,6.301882563,3.412322451,11.37472039,8.446110016,5.457466954,2.379256183
12.75785101,9.283390904,5.83878993,2.609121603,11.64919095,8.399137658,5.093046535,1.963915993
12.75785101,9.318633111,5.932572572,2.693179221,12.06795919,8.856113251,5.602268949,2.232499134
12.75785101,9.342736634,5.907937209,2.516955651,11.55629615,8.380008362,5.147593494,1.887842853
12.75785101,9.131521074,5.534059621,1.862728977,12.31960356,8.693036292,5.069471115,1.424208846
12.75785101,9.094461396,5.536661834,2.168416,11.96642396,8.768695496,5.56196711,2.063813814
12.75785101,9.038515599,5.316432034,1.58613826,13.31500187,9.608811836,5.958919235,2.144895386
12.75785101,9.08577229,5.371161352,2.147200461,11.85822281,8.637525345,5.477133471,2.09069728
12.75785101,8.938501374,5.239861082,1.346903075,13.74041994,9.936808299,6.154276542,2.410908281
12.75785101,9.278477372,5.786670626,1.916285535,13.11936079,9.367800913,5.617948865,1.75960716
12.75785101,9.244751049,5.680338036,2.100523687,13.30557385,9.594801743,5.893018412,2.081986068
12.75785101,9.250986969,5.758593998,2.153018413,12.8908554,9.328175848,5.781741024,2.294299049
12.75785101,8.948113225,5.170566421,1.468484228,13.59574736,9.962869973,6.40348695,2.650918745
12.75785101,8.79446389,4.832508171,0.700024599,14.54480194,10.19478079,5.928112862,1.539002687
12.75785101,9.207046353,5.633772813,2.121370697,12.77498947,9.37455019,5.948724535,2.463851281
12.75785101,8.968072314,5.268213661,1.891327115,12.46269449,9.127833574,5.795334707,2.402710985
12.75785101,9.253932168,5.783256375,2.412958221,11.76871934,8.297230398,4.771065061,1.250633513
12.75785101,9.189921791,5.666980183,2.23944168,12.32931153,8.719304602,5.161103255,1.679659446
12.75785101,9.37956111,6.107467972,3.099472841,11.8117897,8.661604509,5.66620669,2.549731086
12.75785101,8.952932263,5.215689666,1.643654255,12.66966322,9.110781051,5.552011239,2.111639839
12.75785101,9.149664885,5.635096742,2.433577513,11.58848064,8.312821791,5.099677096,1.846980247
12.75785101,9.265909761,5.767235015,2.327196731,12.16351616,8.763306905,5.377132545,1.869210593
12.75785101,9.179565541,5.6822089,2.400139151,12.10084416,9.119467997,6.126661974,2.928553659
12.75785101,9.262643755,5.83515346,2.10103861,12.7049722,9.340154213,5.913579081,2.493580892
12.75785101,9.142991219,5.514448793,1.878744679,12.11858072,8.370100672,4.466671396,0.667578028
12.75785101,9.245045918,5.680536167,2.096583588,13.20294585,9.486398588,5.828558747,2.00978921
12.75785101,8.984303137,5.243741062,1.698435312,12.78251889,9.373314394,6.019877593,2.612469708
12.75785101,9.114695013,5.388757227,1.721733119,13.05049964,9.265381519,5.550167195,1.391964373
12.75785101,9.222941626,5.696177179,2.357919929,12.18682084,8.675338579,5.170939922,1.736398132
12.75785101,9.295613157,5.796505321,2.691923402,10.50903886,7.555811781,4.612362841,1.750195668
12.75785101,9.032246421,5.357626531,1.672818484,11.88089307,8.450974049,5.125496751,1.975087236
12.75785101,9.22918977,5.723460699,2.32255153,12.18080619,8.901770897,5.742991954,2.737043735
12.75785101,9.367711522,6.008270479,2.454363926,12.64619216,8.972499621,5.37634133,1.686972025
12.75785101,9.27795752,5.828828485,2.337812316,12.68408376,8.899190861,5.236922915,1.653275669
12.75785101,9.152044816,5.5897085,2.009727898,12.54530057,9.026283037,5.740110957,2.423769373
12.75785101,9.153713005,5.624797547,2.316724928,11.29072003,8.114955927,4.876148118,1.75266816
12.75785101,9.405463923,6.057818641,2.732500467,12.69810688,9.374740966,5.976877791,2.600945594
12.75785101,9.229004061,5.643822189,2.074649141,13.69067954,10.09585541,6.559911095,2.951255944
12.75785101,9.387851795,5.952627677,2.613566589,12.1916607,8.911295923,5.71689001,2.560674165
12.75785101,9.186545624,5.706233637,2.51134811,11.51466863,8.343640655,5.285101153,2.585796539
12.75785101,9.009310177,5.299122474,1.531087157,12.78948819,8.988497856,5.18976921,1.217372122
12.75785101,9.103575594,5.483814686,1.712282699,13.74774444,9.818448234,5.802030053,1.864260746
12.75785101,9.119431049,5.492372719,2.118327411,11.88890228,8.574467436,5.31229255,1.880155131
12.75785101,9.149834173,5.686529464,2.603390475,12.04086524,8.831301181,5.641719733,2.416365771
12.75785101,8.991125099,5.261589791,1.369753899,13.0349994,9.210987361,5.281447404,1.525760908
12.75785101,9.157060341,5.58566135,1.975719694,12.96601335,9.460987939,6.052100735,2.561780589
12.75785101,9.450459123,6.130846352,2.812175024,11.51655802,8.327145329,5.101036135,1.640659951
12.75785101,9.07866326,5.456735478,1.720026287,14.01493225,10.11798909,6.236452595,2.131819413
12.75785101,9.275615795,5.760258361,2.133884603,13.78788485,10.2434765,6.730412628,3.003649342
12.75785101,9.032458892,5.308911375,1.167248659,13.81292867,9.679135243,5.6305248,1.48866725
12.75785101,9.224014171,5.646551071,2.297065205,12.41849262,9.049768606,5.695457034,2.475939761
12.75785101,9.174265965,5.620796056,2.242240484,11.70619657,8.153009301,4.625590943,1.187226486
12.75785101,9.314901524,5.897854746,2.398751556,13.10726361,9.449551808,5.824918433,2.20624731
12.75785101,9.019854166,5.381628041,1.754546923,13.00351808,9.221431045,5.515348555,2.017654186
12.75785101,9.201827865,5.702533886,1.996947684,13.32213042,9.609354682,5.851412218,2.017913125
12.75785101,9.396866907,5.972283026,2.571062397,12.92183606,9.434493844,6.003850649,2.340192098
12.75785101,9.207026523,5.58929607,2.124136267,11.9725972,8.582804851,5.243538354,1.838904119
12.75785101,9.047349803,5.36406579,1.728354251,12.98067978,9.324403043,5.622103168,1.855675589
12.75785101,9.408864612,6.049981173,2.792778017,11.76411991,8.679100021,5.527273524,2.419762788
12.75785101,9.092407863,5.42200328,1.680683599,12.78702264,9.163231419,5.526869422,1.940650353
12.75785101,9.493315363,6.275821409,3.273867109,10.85506047,8.082692933,5.269196671,2.261438621
12.75785101,9.34579957,5.917677919,2.261498685,13.12649368,9.574017325,6.055728049,2.57613992
12.75785101,9.263218214,5.755296308,2.160699914,12.91984161,9.312600734,5.813701509,2.42307702
12.75785101,9.326505954,5.963341936,2.386620855,12.04058646,8.528243609,4.877808643,1.550817851
12.75785101,9.2285477,5.688467029,2.380179157,11.8430061,8.601791895,5.427120378,2.179953404
12.75785101,8.864371154,5.016809414,1.469621247,12.00390688,8.405057058,4.783677284,1.402783813
12.75785101,9.585558299,6.362909223,3.034753813,11.99489658,8.588040261,5.153651178,1.727569645
12.75785101,9.193623244,5.70200034,2.25993823,11.62079427,8.236544859,4.891223759,1.710092054
12.75785101,9.087455978,5.448771385,1.8035197,12.33883862,8.559775714,4.677836032,0.70977346
12.75785101,9.451089688,6.132610547,2.890148815,12.53353435,9.315590858,6.100590821,2.887122071
12.75785101,9.159927052,5.580979948,2.327237814,12.04316619,8.940175616,5.79312588,2.503573852
12.75785101,9.33403706,5.890526283,2.08731007,12.84696348,8.900799409,5.12218287,1.314707509
12.75785101,8.944661846,5.140427413,1.594733553,12.32167228,8.986522855,5.508354672,2.075113974
12.75785101,9.170105903,5.620729435,1.781052785,13.74243095,10.03294331,6.235496805,2.394280651
12.75785101,8.992530283,5.272090982,1.07904901,13.42982774,9.323380937,5.092325181,0.821918693
12.75785101,8.972345736,5.204077058,1.327578106,13.78955602,10.19904081,6.593339153,3.09451432
12.75785101,9.200871411,5.631149626,1.713224484,13.72259746,9.808380382,5.914292797,2.211191153
12.75785101,9.083289709,5.345875801,1.515443817,13.93195357,10.12818594,6.252107653,2.405873506
12.75785101,9.19091136,5.644129833,2.232916521,13.02024082,9.5072146,5.961571347,2.56797738
12.75785101,9.14431751,5.549708724,1.907100203,12.75540624,9.009882692,5.328255988,1.25959939
12.75785101,9.067521354,5.398344658,1.589993064,13.56936341,9.772924076,5.895843807,2.048017221
12.75785101,9.188552217,5.684945214,1.801283956,13.82121157,9.973225219,6.136145556,2.110697393
12.75785101,9.312580942,5.882302243,2.92892999,11.0915384,8.181170732,5.249590947,2.282172894
12.75785101,9.309199458,5.90883136,2.637213391,11.72347211,8.62189765,5.474027591,2.508863388
12.75785101,9.165293337,5.551418878,2.213559319,12.73937685,9.240988936,5.71153698,2.11524977
12.75785101,9.251473945,5.720592219,2.187467596,12.38072198,8.996915536,5.446011017,1.737989078
12.75785101,9.157387254,5.548774264,2.208978534,12.77121575,9.167132058,5.595431793,2.196092723
12.75785101,8.934328916,5.137791504,1.237164292,14.43641792,10.31456481,6.118383776,1.926684514
12.75785101,9.009191081,5.287327581,0.871118535,15.05898805,10.59359038,6.158589614,1.767031094
12.75785101,9.053730732,5.411928148,1.77194168,12.84238563,9.007857381,5.30183133,1.604166556
12.75785101,9.145575142,5.568984239,1.813645394,13.33918971,9.474744445,5.625004071,1.782750622
12.75785101,9.261856346,5.779084336,1.985788711,13.34579523,9.30026553,5.314340185,1.362490291
12.75785101,9.255283915,5.70769655,1.89729772,13.16443553,9.530609309,5.969650409,2.315744682
12.75785101,8.887066741,5.077282991,1.074844137,14.244518,10.13531356,6.052600164,1.882171784
12.75785101,9.179084234,5.638304711,2.309583156,10.94837292,7.628967974,4.442841573,1.084431205
