Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8
14.377,15.39320554,15.40220068,15.82172504,15.40684017,NA,NA,NA
14.377,15.61201511,15.59373075,13.44032184,13.82297842,NA,NA,NA
14.377,14.6478,14.66339028,14.61993483,14.7771742,NA,NA,NA
14.377,14.59948083,14.58922009,14.13339677,14.40903511,NA,NA,NA
14.377,14.81581425,14.80811793,15.54003957,16.0696584,NA,NA,NA
14.377,14.7955474,14.80146337,13.00376915,13.44713212,NA,NA,NA
14.377,12.97843154,12.96810265,12.57297509,11.70860586,NA,NA,NA
14.377,15.80827008,15.79987108,16.41740926,15.76401954,NA,NA,NA
14.377,11.76797701,11.77009213,10.63019552,10.52447521,NA,NA,NA
14.377,15.33959671,15.3267979,16.92925891,16.73174872,NA,NA,NA
14.377,12.21028241,12.21313526,13.37816255,12.91459666,NA,NA,NA
14.377,14.96943702,14.96548472,14.97661304,15.27916105,NA,NA,NA
14.377,14.00523755,14.0040861,15.16677417,14.81722339,NA,NA,NA
14.377,13.75778644,13.74946531,14.24855829,14.02757848,NA,NA,NA
14.377,15.31634921,15.32598196,14.88260927,14.36423592,NA,NA,NA
14.377,11.95746593,11.9644374,12.29091034,12.12824028,NA,NA,NA
14.377,13.42472848,13.42424523,13.7095561,14.08365206,NA,NA,NA
14.377,13.96045569,13.96919895,12.93383171,12.74425362,NA,NA,NA
14.377,15.13120701,15.13853284,14.93214233,14.60302758,NA,NA,NA
14.377,14.95311059,14.9520231,15.9264001,16.20009765,NA,NA,NA
14.377,14.21156574,14.21941605,15.25783998,14.73238881,NA,NA,NA
14.377,14.87654621,14.88972908,15.47089,16.1549333,NA,NA,NA
14.377,12.30984213,12.30854746,11.35397796,11.37279906,NA,NA,NA
14.377,13.66673497,13.64758307,14.35285802,14.20686897,NA,NA,NA
14.377,14.08645107,14.09872282,13.32302402,13.30992091,NA,NA,NA
14.377,14.95538434,14.94168413,15.04774262,14.84615529,NA,NA,NA
14.377,13.61822629,13.61596506,14.78779922,14.54117575,NA,NA,NA
14.377,14.40716454,14.38461004,14.86892328,15.02894061,NA,NA,NA
14.377,12.83793413,12.83211635,11.96073289,11.49645435,NA,NA,NA
14.377,15.73767573,15.72714902,15.24116669,15.26659976,NA,NA,NA
14.377,14.04323235,14.03150346,14.71769793,14.54300835,NA,NA,NA
14.377,12.76462197,12.75967745,14.31714372,14.23135054,NA,NA,NA
14.377,14.41938563,14.4264169,14.20998135,13.68503017,NA,NA,NA
14.377,13.75293973,13.76138141,13.66088481,14.15133994,NA,NA,NA
14.377,12.75394089,12.74786302,12.79406518,12.65805461,NA,NA,NA
14.377,13.81076413,13.81266856,13.00073295,13.03705909,NA,NA,NA
14.377,16.19206601,16.18547847,15.08033827,15.32085438,NA,NA,NA
14.377,12.34297563,12.33881053,12.53062874,11.92631287,NA,NA,NA
14.377,16.29634603,16.28866964,18.64084766,18.77681561,NA,NA,NA
14.377,13.90238878,13.92119927,15.39371195,15.29584686,NA,NA,NA
14.377,13.47900936,13.46852115,13.89916985,14.17873532,NA,NA,NA
14.377,13.9114898,13.90962754,15.32692307,15.62673352,NA,NA,NA
14.377,13.1287478,13.11761218,14.74395837,15.54211995,NA,NA,NA
14.377,15.14816778,15.1584193,12.24508619,12.22957657,NA,NA,NA
14.377,14.80736436,14.79139314,14.94614078,15.89915624,NA,NA,NA
14.377,13.9510112,13.96906876,15.1416099,15.19826262,NA,NA,NA
14.377,14.36826818,14.36588709,12.98970696,12.31700508,NA,NA,NA
14.377,13.19521225,13.19534672,10.73015206,10.87554205,NA,NA,NA
14.377,12.49999971,12.50274624,11.980026,12.55499481,NA,NA,NA
14.377,15.48463928,15.49725735,14.11706938,14.10879089,NA,NA,NA
14.377,14.50062101,14.5022717,16.01284619,16.07851213,NA,NA,NA
14.377,13.75934282,13.76539696,15.21556155,14.36888842,NA,NA,NA
14.377,14.82679404,14.81171997,16.64323129,17.01503744,NA,NA,NA
14.377,14.54716833,14.5573677,14.45592733,14.36606816,NA,NA,NA
14.377,14.0670013,14.05672858,13.08201874,13.57784755,NA,NA,NA
14.377,14.01300192,14.02015667,13.71949983,13.58237194,NA,NA,NA
14.377,13.03957232,13.04365705,15.18024975,15.11052679,NA,NA,NA
14.377,14.44947312,14.45798449,14.87795482,14.52282297,NA,NA,NA
14.377,14.69659918,14.70372847,15.49166724,15.59073226,NA,NA,NA
14.377,14.61151572,14.61430232,14.18671864,13.73172207,NA,NA,NA
14.377,13.78344078,13.78853213,11.88147602,12.3245845,NA,NA,NA
14.377,14.34512456,14.35543147,16.22701786,15.33574918,NA,NA,NA
14.377,13.95025197,13.93528651,15.43362004,15.22676611,NA,NA,NA
14.377,13.81906232,13.83303634,14.32034088,13.83183778,NA,NA,NA
14.377,14.66714563,14.66182614,14.72185578,15.26984117,NA,NA,NA
14.377,14.47281865,14.48559568,13.44080826,13.90193523,NA,NA,NA
14.377,14.08926111,14.08639389,14.02787472,13.75724596,NA,NA,NA
14.377,14.10574674,14.10968449,11.91658787,11.70616304,NA,NA,NA
14.377,13.15803831,13.15579731,13.92383472,12.63488127,NA,NA,NA
14.377,13.93093016,13.93074011,12.98702946,12.44046689,NA,NA,NA
14.377,15.54498626,15.54618317,16.87937624,16.38480753,NA,NA,NA
14.377,13.30790817,13.30556058,13.78309904,13.51120242,NA,NA,NA
14.377,14.90564806,14.90858791,15.13485416,15.53400196,NA,NA,NA
14.377,14.72224284,14.72007262,13.9435397,14.82652047,NA,NA,NA
14.377,14.74004789,14.7423433,13.52826518,13.41230623,NA,NA,NA
14.377,16.00830857,15.99282442,14.04414176,13.11735266,NA,NA,NA
14.377,15.63781525,15.63528307,17.78965793,17.28245848,NA,NA,NA
14.377,14.80684693,14.79613266,13.28584588,14.20945069,NA,NA,NA
14.377,11.68930527,11.69238654,11.38246712,11.55724813,NA,NA,NA
14.377,14.0889284,14.08025249,13.50117053,13.12089576,NA,NA,NA
14.377,14.49833313,14.49715773,13.42916201,13.45448265,NA,NA,NA
14.377,14.72816093,14.73856879,13.46771982,13.54689254,NA,NA,NA
14.377,13.05662572,13.06104948,12.91673101,12.82826633,NA,NA,NA
14.377,14.7954321,14.78612041,14.79541233,14.56707487,NA,NA,NA
14.377,15.67506599,15.68604007,14.67060336,14.10249055,NA,NA,NA
14.377,15.18343816,15.18284497,16.20531954,16.4410532,NA,NA,NA
14.377,15.15696434,15.15604604,16.01993591,15.69762555,NA,NA,NA
14.377,14.53924049,14.54191335,14.44528651,14.46005026,NA,NA,NA
14.377,14.7039215,14.69557661,16.03715676,15.70804442,NA,NA,NA
14.377,13.34442531,13.33069772,12.52843718,12.93126903,NA,NA,NA
14.377,16.83360284,16.82602693,16.29528802,15.18416632,NA,NA,NA
14.377,12.24687057,12.23954457,12.62841187,12.00709009,NA,NA,NA
14.377,13.06487307,13.07341738,14.28552872,14.22288334,NA,NA,NA
14.377,15.04493106,15.05030839,15.76969666,14.65979866,NA,NA,NA
14.377,13.53554364,13.53972481,13.52605261,13.26080116,NA,NA,NA
14.377,14.09231508,14.09309687,15.1382801,15.80769675,NA,NA,NA
14.377,16.3055772,16.31097498,15.87651949,16.38803628,NA,NA,NA
14.377,13.50030135,13.51390726,14.17478153,14.15817556,NA,NA,NA
14.377,13.36982959,13.35713687,11.92644032,12.9925179,NA,NA,NA
14.377,15.85968327,15.86232507,15.51464045,15.67386114,NA,NA,NA
14.377,16.71235517,16.71375406,17.00427924,16.35299657,NA,NA,NA
14.377,13.62287645,13.63615382,11.85037025,11.48477027,NA,NA,NA
14.377,15.62001726,15.64010778,15.14373843,15.98722086,NA,NA,NA
14.377,15.47290303,15.48339648,16.87463502,16.96554983,NA,NA,NA
14.377,14.67090394,14.66328654,14.01018715,13.83017287,NA,NA,NA
14.377,14.20675393,14.20792828,13.53751163,13.20841866,NA,NA,NA
14.377,14.10525051,14.0983287,14.33589391,14.0438466,NA,NA,NA
14.377,14.75624972,14.7686453,13.42628704,13.79703785,NA,NA,NA
14.377,14.97827612,14.99184666,16.70876357,16.36641085,NA,NA,NA
14.377,13.92451738,13.9132513,13.9159015,14.23818809,NA,NA,NA
14.377,14.43821638,14.42517434,15.60115392,15.62031276,NA,NA,NA
14.377,15.96962714,15.98273021,15.62507991,15.32302197,NA,NA,NA
14.377,15.47716526,15.46944053,15.96123166,16.12516265,NA,NA,NA
14.377,15.37335335,15.37092578,12.95783895,12.95666843,NA,NA,NA
14.377,15.36293617,15.3684994,14.07027252,15.09917081,NA,NA,NA
14.377,15.23438341,15.24038412,14.37273064,14.1077018,NA,NA,NA
14.377,15.04942928,15.05542884,14.85214343,14.92920187,NA,NA,NA
14.377,13.09057684,13.10041709,12.86530261,12.93284221,NA,NA,NA
14.377,15.71269534,15.71520722,15.13020228,14.59911474,NA,NA,NA
14.377,14.98793105,14.97119787,14.13705717,12.8865372,NA,NA,NA
14.377,16.48811491,16.48014742,17.17712349,17.45516335,NA,NA,NA
14.377,14.31496137,14.31336787,13.94493048,13.96396158,NA,NA,NA
14.377,14.1772332,14.1659742,14.52596528,14.29296285,NA,NA,NA
14.377,16.71152462,16.70559919,18.9298326,18.40549533,NA,NA,NA
14.377,13.80120479,13.81141863,13.27503689,13.15278552,NA,NA,NA
14.377,13.97587168,13.98318423,14.99223509,15.54251364,NA,NA,NA
14.377,15.74138653,15.73953929,17.07091409,17.37599647,NA,NA,NA
14.377,15.80335863,15.80368648,15.76487707,15.71970926,NA,NA,NA
14.377,15.65238676,15.66165483,17.24768999,16.8023161,NA,NA,NA
14.377,16.48700834,16.48082333,17.15220426,18.22481237,NA,NA,NA
14.377,13.97049273,13.98062544,16.05212147,15.66688433,NA,NA,NA
14.377,15.84338062,15.84685663,18.30085729,17.99661283,NA,NA,NA
14.377,15.04845128,15.03857511,16.06761625,15.91431842,NA,NA,NA
14.377,17.20674365,17.19914995,17.81323781,17.90636447,NA,NA,NA
14.377,14.9477206,14.93194318,14.32224319,13.8539411,NA,NA,NA
14.377,17.58517445,17.58241789,19.10823714,18.51823987,NA,NA,NA
14.377,13.94556214,13.93833612,13.0830933,13.77448417,NA,NA,NA
14.377,12.99015093,12.99905159,14.34544551,14.51326627,NA,NA,NA
14.377,13.91814429,13.90212055,14.78597728,13.77215214,NA,NA,NA
14.377,15.97409078,15.96970222,15.05221215,14.80554258,NA,NA,NA
14.377,14.54496096,14.53270627,13.46739492,13.44542816,NA,NA,NA
14.377,14.59174763,14.58856622,14.74129795,14.90473466,NA,NA,NA
14.377,14.47920446,14.48900568,13.4130494,13.31602669,NA,NA,NA
14.377,13.78326635,13.79201619,15.26187317,14.73411732,NA,NA,NA
14.377,15.43866476,15.43685899,15.4870505,15.64429712,NA,NA,NA
14.377,15.11912255,15.12388478,13.75394363,13.00396227,NA,NA,NA
14.377,13.84296609,13.8493988,15.53052722,16.35424292,NA,NA,NA
14.377,13.09714699,13.0878576,12.14182123,11.99943741,NA,NA,NA
14.377,14.85615954,14.84749056,13.45317331,13.82768402,NA,NA,NA
14.377,13.14929688,13.15725837,13.32342161,13.1647844,NA,NA,NA
14.377,13.29760307,13.2960527,13.65940127,14.19608694,NA,NA,NA
14.377,12.65498129,12.65923393,11.98003175,11.91239136,NA,NA,NA
14.377,13.52025748,13.53993447,14.28099467,14.26435545,NA,NA,NA
14.377,16.46995489,16.46666672,15.54912087,15.39749519,NA,NA,NA
14.377,14.84691781,14.83929857,12.64678569,13.61111269,NA,NA,NA
14.377,15.45540359,15.46429123,14.00213791,13.88306069,NA,NA,NA
14.377,13.14955153,13.13981266,11.68672082,11.56000506,NA,NA,NA
14.377,14.94786294,14.94385762,14.10476112,14.26980422,NA,NA,NA
14.377,17.22621833,17.22700707,17.42962994,16.70318817,NA,NA,NA
14.377,14.78375829,14.78685894,14.58180948,14.53017588,NA,NA,NA
14.377,15.27565527,15.27464384,15.04751293,15.53481933,NA,NA,NA
14.377,15.68094301,15.68613722,15.36563972,15.22617799,NA,NA,NA
14.377,13.11217637,13.12291156,12.33411853,12.55734765,NA,NA,NA
14.377,14.26883665,14.25615468,14.81755236,15.15120955,NA,NA,NA
14.377,15.85729627,15.85186644,15.15295168,14.77192532,NA,NA,NA
14.377,13.6346252,13.62205382,12.96453923,12.98894365,NA,NA,NA
14.377,15.92179366,15.93626172,15.84074998,15.83663208,NA,NA,NA
14.377,14.81399625,14.80820236,14.61744301,14.48831101,NA,NA,NA
14.377,15.61533709,15.62282023,10.70909088,10.65078026,NA,NA,NA
14.377,15.8848284,15.88080327,14.94878186,15.06699619,NA,NA,NA
14.377,13.84466125,13.86260526,15.06172147,15.33205819,NA,NA,NA
14.377,14.82694366,14.82194341,14.39590013,14.38591432,NA,NA,NA
14.377,15.33306388,15.31344225,16.97658297,16.92289383,NA,NA,NA
14.377,14.13444388,14.12769924,13.32140738,13.14480459,NA,NA,NA
14.377,14.63801849,14.63101806,17.54370565,18.04569457,NA,NA,NA
14.377,16.6377599,16.64630157,16.3253407,15.56935326,NA,NA,NA
14.377,14.65037541,14.64010994,13.63345288,13.52050283,NA,NA,NA
14.377,15.5223697,15.51952363,16.30738062,16.28985458,NA,NA,NA
14.377,16.2896864,16.28811525,14.97905114,14.84042451,NA,NA,NA
14.377,11.82704281,11.83132929,12.55670121,11.7264699,NA,NA,NA
14.377,13.63700456,13.64055874,13.39196089,13.42112232,NA,NA,NA
14.377,14.69276673,14.70431044,13.00424609,13.45637511,NA,NA,NA
14.377,13.34912256,13.35827104,12.84700988,13.12592182,NA,NA,NA
14.377,14.26187057,14.27008666,16.19856061,16.08941914,NA,NA,NA
14.377,14.17124765,14.17465841,12.47367525,11.9697368,NA,NA,NA
14.377,12.75188918,12.74459671,14.63413503,14.7497032,NA,NA,NA
14.377,14.42668392,14.42996217,14.84196015,14.76196659,NA,NA,NA
14.377,14.8692197,14.86077655,13.50814768,13.9331947,NA,NA,NA
14.377,13.78929352,13.79252909,10.8410639,10.83270415,NA,NA,NA
14.377,14.84759923,14.85052344,14.24260294,14.26361894,NA,NA,NA
14.377,13.31528799,13.30265341,14.78029082,14.992541,NA,NA,NA
14.377,12.78173874,12.78024606,13.31242843,13.10027827,NA,NA,NA
14.377,13.23584304,13.24529256,13.87992143,13.41325979,NA,NA,NA
14.377,16.3604806,16.36959611,17.04434186,17.2427179,NA,NA,NA
14.377,14.26866429,14.26685212,13.06991257,13.22416544,NA,NA,NA
14.377,15.41876336,15.41847697,14.53626172,15.59979332,NA,NA,NA
14.377,13.75780178,13.76654865,13.56344882,13.23955562,NA,NA,NA
14.377,13.48847908,13.49446646,13.68579287,14.04694233,NA,NA,NA
14.377,13.73501779,13.7320667,14.44380798,14.96873998,NA,NA,NA
14.377,15.78977836,15.77836959,17.52443641,18.46478161,NA,NA,NA
14.377,14.09750344,14.1036019,14.14859273,14.73429644,NA,NA,NA
14.377,16.37885866,16.37194659,15.18971205,15.80873877,NA,NA,NA
14.377,16.1962344,16.20821746,16.00561775,15.78272795,NA,NA,NA
14.377,15.23377042,15.24218966,17.34078241,16.53335838,NA,NA,NA
14.377,15.15461612,15.14538627,14.81656607,14.60018017,NA,NA,NA
14.377,13.39769829,13.40801319,13.95259132,13.81395911,NA,NA,NA
14.377,14.61347579,14.61878633,14.311173,14.48106013,NA,NA,NA
14.377,14.36830467,14.3557372,13.32834684,13.13900833,NA,NA,NA
14.377,15.04475841,15.045431,13.41833872,13.78948982,NA,NA,NA
14.377,13.48562559,13.49741167,12.43180997,13.24800219,NA,NA,NA
14.377,13.90772572,13.90726599,14.77859377,15.27555325,NA,NA,NA
14.377,14.13521482,14.13663291,13.45194753,13.66224296,NA,NA,NA
14.377,16.61451903,16.59850545,17.65652212,17.76021172,NA,NA,NA
14.377,14.22318554,14.20922037,13.64244776,13.58047703,NA,NA,NA
14.377,15.14946274,15.16407632,15.86658106,16.19767933,NA,NA,NA
14.377,14.26498587,14.26250777,12.58534707,12.03313279,NA,NA,NA
14.377,15.09303615,15.08675235,14.14015783,14.17787936,NA,NA,NA
14.377,13.32947156,13.32526545,14.3187599,14.2083343,NA,NA,NA
14.377,15.84713699,15.86028097,14.89577541,15.65554966,NA,NA,NA
14.377,14.31771802,14.31277303,12.83742725,12.65185219,NA,NA,NA
14.377,14.01158133,14.00385987,16.00998825,16.85436118,NA,NA,NA
14.377,14.01867153,14.02811795,13.9890596,13.61127316,NA,NA,NA
14.377,14.83406152,14.82868294,15.2965054,15.52611836,NA,NA,NA
14.377,16.04720756,16.03793683,14.8358934,14.4085361,NA,NA,NA
14.377,15.09219278,15.10024057,14.25846242,15.04461418,NA,NA,NA
14.377,12.85746396,12.87039536,12.68964635,12.51784042,NA,NA,NA
14.377,13.18695229,13.18079051,13.34427439,13.39424159,NA,NA,NA
14.377,13.08616994,13.09670194,12.53572919,12.54949493,NA,NA,NA
14.377,12.55808896,12.55483433,12.31747914,11.88335356,NA,NA,NA
14.377,14.4902512,14.48108229,17.06001523,16.90035247,NA,NA,NA
14.377,14.37512051,14.36311709,14.98261897,16.07948823,NA,NA,NA
14.377,14.67107921,14.6686216,14.85053448,14.73513886,NA,NA,NA
14.377,14.87674629,14.89139838,13.90946419,13.06875254,NA,NA,NA
14.377,15.91697292,15.91956405,14.65994487,14.2636592,NA,NA,NA
14.377,15.56902446,15.5505124,15.79231055,16.02765401,NA,NA,NA
14.377,15.03046378,15.04181767,17.21913348,16.69598696,NA,NA,NA
14.377,13.0402208,13.04862927,14.28567127,15.27544973,NA,NA,NA
14.377,14.61910644,14.61843134,13.4449233,14.05624223,NA,NA,NA
14.377,13.2642727,13.25055265,12.27737728,12.42718931,NA,NA,NA
14.377,11.8682083,11.86453478,11.71353095,11.1363759,NA,NA,NA
14.377,13.35913835,13.35568412,12.26334573,12.45120096,NA,NA,NA
14.377,13.87935088,13.87038588,13.87479705,14.03761636,NA,NA,NA
14.377,13.33592585,13.34210154,12.96308753,12.76737546,NA,NA,NA
14.377,14.37021073,14.37016487,15.36942056,15.41123554,NA,NA,NA
14.377,14.03838147,14.03942789,11.95230273,12.64238386,NA,NA,NA
14.377,12.44160286,12.43298738,11.61980781,11.06670284,NA,NA,NA
14.377,13.33044968,13.33643809,12.74187235,12.3659114,NA,NA,NA
14.377,14.21137873,14.20549906,12.47611176,12.54095308,NA,NA,NA
14.377,14.96039057,14.96405606,16.44305486,16.47971902,NA,NA,NA
14.377,15.00230191,14.98657423,14.54683145,15.06718702,NA,NA,NA
14.377,14.84261977,14.83874785,15.6569081,16.00518201,NA,NA,NA
14.377,17.0484594,17.03981711,17.99596362,18.18142803,NA,NA,NA
14.377,14.4531733,14.46013891,14.63061391,14.69958164,NA,NA,NA
14.377,13.04721026,13.04133269,13.33066304,13.68382458,NA,NA,NA
14.377,16.65378761,16.65549017,16.61231881,16.53637998,NA,NA,NA
14.377,16.16808482,16.15107133,15.41875497,15.41224537,NA,NA,NA
14.377,13.56086265,13.57557694,12.3875375,12.08699822,NA,NA,NA
14.377,19.07415639,19.08534596,18.77632568,18.87249211,NA,NA,NA
14.377,14.02957453,14.03798205,14.22623135,14.81107348,NA,NA,NA
14.377,14.23129053,14.2217066,13.32589288,12.87646192,NA,NA,NA
14.377,14.72607861,14.73126162,15.73017187,16.06906804,NA,NA,NA
14.377,16.96312721,16.97313749,17.60495414,18.21773237,NA,NA,NA
14.377,14.93632619,14.94380444,16.03875674,15.96635697,NA,NA,NA
14.377,14.1156794,14.11415141,13.16430664,13.20393528,NA,NA,NA
14.377,13.92179587,13.91224126,16.0900914,16.19016463,NA,NA,NA
14.377,12.69163472,12.69051643,14.14577284,14.64067043,NA,NA,NA
14.377,15.64753932,15.65440294,16.52634767,16.21776087,NA,NA,NA
14.377,14.09629882,14.0937623,14.735318,14.22949819,NA,NA,NA
14.377,14.60341777,14.61147146,13.92271757,14.08331652,NA,NA,NA
14.377,16.44597543,16.44922657,18.21709822,18.37314421,NA,NA,NA
14.377,15.3918605,15.39017514,14.09230745,14.49901454,NA,NA,NA
14.377,13.1191033,13.12035444,13.34229449,13.55230116,NA,NA,NA
14.377,16.90567249,16.90977696,15.39126474,14.78893534,NA,NA,NA
14.377,13.32978553,13.3224221,13.02102897,12.52967536,NA,NA,NA
14.377,13.1827844,13.18355317,13.30068241,13.34298171,NA,NA,NA
14.377,13.4666664,13.48395022,13.94371874,14.64282814,NA,NA,NA
14.377,15.5744596,15.5601495,14.39330793,15.66923104,NA,NA,NA
14.377,14.05654749,14.05671593,12.2838099,12.52639903,NA,NA,NA
14.377,13.38817322,13.38533797,13.27695833,13.61102095,NA,NA,NA
14.377,13.91527113,13.88879647,14.37311547,14.5800621,NA,NA,NA
14.377,13.89890523,13.90739744,13.23696966,12.593992,NA,NA,NA
14.377,15.94891647,15.96141256,16.42651582,16.39841725,NA,NA,NA
14.377,15.30524842,15.30426298,16.71241163,16.05412709,NA,NA,NA
14.377,15.25631123,15.27277489,14.6832768,14.59468511,NA,NA,NA
14.377,12.7958714,12.80391148,11.64284721,11.6825629,NA,NA,NA
14.377,16.42144552,16.40853521,16.71758485,16.57512612,NA,NA,NA
14.377,13.75864478,13.76311167,14.10012758,13.91604494,NA,NA,NA
14.377,14.41958916,14.42560832,14.67537115,15.18972838,NA,NA,NA
14.377,15.51753063,15.52714131,17.6403194,16.82039871,NA,NA,NA
14.377,12.8809824,12.88257126,14.2745475,14.27157595,NA,NA,NA
14.377,14.51459144,14.50540348,15.60987634,15.86583197,NA,NA,NA
14.377,14.90790627,14.90738195,15.33267191,14.91347519,NA,NA,NA
14.377,14.71639035,14.71155835,14.98653792,15.05340977,NA,NA,NA
14.377,15.08819461,15.09001713,14.07757674,13.36356773,NA,NA,NA
14.377,16.44133216,16.43472678,16.16577432,15.80746273,NA,NA,NA
14.377,12.17886133,12.1729873,11.46624568,11.00228613,NA,NA,NA
14.377,15.64807974,15.6658174,13.84307316,13.75221371,NA,NA,NA
14.377,12.69261401,12.67431284,11.11422727,11.31525732,NA,NA,NA
14.377,14.45434609,14.44622153,12.46778065,11.27485444,NA,NA,NA
14.377,14.60388491,14.61360066,12.53706377,12.67720702,NA,NA,NA
14.377,11.80941662,11.80650386,11.41807803,11.29869421,NA,NA,NA
14.377,13.0177707,13.01429104,12.87622409,12.77615588,NA,NA,NA
14.377,13.52933764,13.52681101,12.82574394,13.37812284,NA,NA,NA
14.377,14.62906184,14.63392926,16.60790103,16.12813631,NA,NA,NA
14.377,14.98339005,14.96692392,14.39302594,14.61195264,NA,NA,NA
14.377,12.74521715,12.75401685,11.9097917,11.95070161,NA,NA,NA
14.377,14.81048334,14.80390159,14.23018206,13.87931391,NA,NA,NA
14.377,14.04364763,14.0186229,12.92233711,13.63204808,NA,NA,NA
14.377,13.76361277,13.76863982,14.29685734,14.52590397,NA,NA,NA
14.377,13.72021587,13.72653177,12.60258684,11.66648345,NA,NA,NA
14.377,12.61159204,12.62588671,11.85683442,11.20785076,NA,NA,NA
14.377,16.57282406,16.5936724,16.24714691,15.39520834,NA,NA,NA
14.377,16.05478747,16.05320524,16.00110577,16.77140734,NA,NA,NA
14.377,13.62176919,13.62820168,13.36624451,12.56611144,NA,NA,NA
14.377,13.62522208,13.61448829,12.4813292,12.58726364,NA,NA,NA
14.377,13.47481606,13.46411019,13.66883487,13.48796799,NA,NA,NA
14.377,14.9368021,14.9281933,14.90641364,14.78980004,NA,NA,NA
14.377,17.17534611,17.18820364,17.93688586,18.26015774,NA,NA,NA
14.377,14.52842712,14.52625732,14.81460168,13.82204819,NA,NA,NA
14.377,15.29246033,15.29972451,14.25253743,14.03678509,NA,NA,NA
14.377,11.86076125,11.85584577,10.00596523,9.540293295,NA,NA,NA
14.377,13.2041048,13.21580777,13.0773822,13.54581767,NA,NA,NA
14.377,14.58466224,14.56603927,14.87858986,14.93533761,NA,NA,NA
14.377,14.281284,14.27274488,14.19386505,14.68340998,NA,NA,NA
14.377,14.14907105,14.14859814,13.47608254,13.41278075,NA,NA,NA
14.377,14.06531883,14.06206016,15.34179239,14.80987541,NA,NA,NA
14.377,14.42219008,14.42372509,14.76995077,14.73073313,NA,NA,NA
14.377,13.46959791,13.47369288,13.73332915,13.74840268,NA,NA,NA
14.377,13.06428112,13.07984321,12.02426045,12.08630291,NA,NA,NA
14.377,14.99613479,15.01085389,13.89197249,14.50878495,NA,NA,NA
14.377,15.04839068,15.03149626,14.23816897,14.31209916,NA,NA,NA
14.377,14.24723124,14.25518343,16.02012452,16.33708001,NA,NA,NA
14.377,12.62369525,12.62002371,12.25869982,12.27894603,NA,NA,NA
14.377,15.11419153,15.1062017,17.15325732,17.36283637,NA,NA,NA
14.377,13.87699589,13.88330669,13.59845654,13.69751964,NA,NA,NA
14.377,11.77581735,11.77671701,11.33205086,10.93405671,NA,NA,NA
14.377,16.18147904,16.17897254,16.85456321,17.02455419,NA,NA,NA
14.377,15.1632028,15.15857177,14.07765567,13.76373293,NA,NA,NA
14.377,15.27364549,15.26619726,15.61344952,15.24997404,NA,NA,NA
14.377,13.28230568,13.28796903,12.75196896,11.90433966,NA,NA,NA
14.377,15.01536392,15.00491612,16.71927572,17.51005356,NA,NA,NA
14.377,16.6966546,16.70040387,15.00733842,15.16859629,NA,NA,NA
14.377,15.02401363,15.02177826,14.77821321,15.15979964,NA,NA,NA
14.377,13.69591049,13.6946739,13.50251781,13.99389993,NA,NA,NA
14.377,14.93926067,14.94759785,14.20199124,14.28046286,NA,NA,NA
14.377,14.08821454,14.07928385,14.07573062,14.59613424,NA,NA,NA
14.377,15.63818133,15.60646646,17.41955118,17.06828564,NA,NA,NA
14.377,15.45900064,15.44502525,15.62285932,15.36967673,NA,NA,NA
14.377,15.56564579,15.55723303,15.91077645,16.36651965,NA,NA,NA
14.377,14.07253008,14.07179055,15.47760867,15.56357605,NA,NA,NA
14.377,15.42627407,15.42131417,15.25175584,15.36386466,NA,NA,NA
14.377,13.19286999,13.20124231,15.08733475,14.68698691,NA,NA,NA
14.377,12.03968442,12.0438339,10.77741012,10.55748708,NA,NA,NA
14.377,16.45528252,16.46354876,17.31410315,17.08912979,NA,NA,NA
14.377,14.07901954,14.07557463,14.72586445,14.68269871,NA,NA,NA
14.377,13.67536697,13.67033284,13.88759696,14.04285571,NA,NA,NA
14.377,13.70128576,13.70233424,12.93202134,13.90986362,NA,NA,NA
14.377,14.78922701,14.78094932,14.15533405,13.53628068,NA,NA,NA
14.377,13.51908748,13.53787966,12.423,11.76229961,NA,NA,NA
14.377,16.47563229,16.46012329,16.79966859,16.75981903,NA,NA,NA
14.377,14.25431339,14.25469401,14.10850945,13.78785863,NA,NA,NA
14.377,14.48908437,14.48246035,14.79689675,15.73522957,NA,NA,NA
14.377,13.45146825,13.46053315,12.703817,12.39559362,NA,NA,NA
14.377,13.92936447,13.94309384,15.45666077,14.97508727,NA,NA,NA
14.377,15.00042454,15.01433171,13.87116658,13.59173823,NA,NA,NA
14.377,15.05725765,15.07587494,14.29081049,15.04897168,NA,NA,NA
14.377,15.88411319,15.86375213,16.01505109,15.60533199,NA,NA,NA
14.377,14.22960468,14.24585477,13.16508924,13.19491214,NA,NA,NA
14.377,14.34123976,14.35644704,15.33923407,16.03629152,NA,NA,NA
14.377,12.64111283,12.63818568,11.78252729,11.52720838,NA,NA,NA
14.377,14.76988385,14.76014217,15.43954398,14.41191141,NA,NA,NA
14.377,14.63630827,14.63760881,14.72350717,15.0581029,NA,NA,NA
14.377,15.69066115,15.70213495,16.10190041,15.95698752,NA,NA,NA
14.377,13.86164002,13.87246452,13.4959515,13.20623013,NA,NA,NA
14.377,12.13922465,12.13981839,13.20092559,12.94627267,NA,NA,NA
14.377,16.01779161,16.00174278,14.59403276,13.78748122,NA,NA,NA
14.377,14.89401176,14.88318593,14.3419794,15.78160766,NA,NA,NA
